Index_novo,product_id,title_orig,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,product_variation_inventory,countries_shipped_to,inventory_total,merchant_rating_count,merchant_rating,units_sold_EscalaFix,rating_Base1000Fix,product_color_GroupedColourFix,product_color_GroupedByImpactFix,urgency_textTierFix,badges_countFix,badge_local_productFix,badge_product_qualityFix,badge_fast_shippingFix,uses_ad_boostsFix,shipping_option_nameFix,shipping_option_priceFix,shipping_is_expressFix,product_variation_size_idFix,tagsTypesFix,tagsMaterialFix,has_urgency_bannerFix,origin_countryFix,retail_price_DifFix,retail_price_DIFP_Fix,uses_ad_boosts_Fix
717,5ce2702ba6bc056027727991,20 Pcs Fashion Comfortable Short Socks Candy Color Invisible Silicone Non-slip Socks Slippers Socks,3.7,58,5000,1,3.47,835,342,113,143,68,169,"Cotton Socks,Silicone,Socks,invisiblesock,candy,Shorts,Slippers,Food,candycolorsock,Fashion,antislipsock,shortsock,Moisturizing Socks,summersock,anklesock",nude,50,118,50,21012,4.189843899,4. Alto(10000),694,Tons Neutros,2. Baixo a Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Shipping,2. Barato,2. Normal,16. Outros Itens (Dimensões/Kits/Objetos),Shorts,"Algodão, Algodão/Poliéster",FALSE,CN,retail_maior,1468,TRUE
718,5b7658a91fde835ed161abd2,S-5XL Plus Size New Summer Fashion Skinny Pants Women Elastic Waist Capri Pants Solid Color Drawstring Casual Pants Cotton Short Pants Sportswear Leggings,9,48,10000,1,4.02,840,439,171,102,60,68,"Women Pants,sexy leggings,Leggings,elastic waist,skinny pants,Casual pants,capripant,pants,Short pants,yoga leggings,Shorts,Women's Fashion,Plus Size,Summer,Sportwear women,Elastic,Women,Cotton,Fashion,Casual,Waist",Blue,50,43,50,42919,4.105967054,4. Alto(10000),804,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Calça, Shorts","Algodão/Poliéster, Algodão, Elastano, Poliéster/Elastano, Nilon/Elastano",FALSE,CN,retail_maior,433,TRUE
719,5d204f0cb51e547d5b3153cd,New Summer Women’s Fashion Casual Backless Dress Floral Printed V-Neck Sling Dress High Waist Big Swing Dress ,3.85,7,1000,1,4.18,142,81,26,22,6,7,"Summer,Fashion,Waist,Swing dress,long dress,Dress,Women's Fashion,V-neck,floralprinted,slingdre,backless,retro,high waist,Swing,Floral,printed,Casual,Women",green,1,35,50,31138,4.117444923,3. Médio(1000),836,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Poliéster/Elastano, Algodão/Poliéster, Poliéster/Viscose, Viscose/Poliéster, Poliéster, Algodão",FALSE,CN,retail_maior,82,TRUE
720,5d31f9a0a2b39074d5732b4e,NEW Womens Fashion Summer Short Sleeve Long Blouses Deep V-neck Loose Ladies Casual Loose Solid Color Plus Size Beach Wear Cover-up Short Linen Dress Plus Size XS~8XL,8,49,1000,1,3.49,154,55,33,25,15,26,"Summer,Fashion,Deep V-Neck,bathing suit cover ups,Loose,swimsuitscoverup,short sleeves,V-neck,Women's Fashion,Shorts,Casual,blouse,cardigan,Sleeve,beach coverup,Plus Size,beach dress,Swim Wear Cover Up,Coat,Ladies,Short Sleeve Blouses,Beach,Dress",lightpurple,2,22,50,5422,3.988933973,3. Médio(1000),698,Roxo,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Shipping,2. Barato,2. Normal,05. P (XS),"Vestido, Blusa, Cardigan, Casaco, Camiseta, Shorts, Conjunto/Terno, Maiô/Biquíni","Algodão/Poliéster, Algodão/Viscose, Poliéster/Viscose, Poliéster/Algodão, Poliéster, Poliéster/Elastano, Nilon/Elastano, Algodão",TRUE,CN,retail_maior,512,TRUE
721,5e7dc8a4c2e8ef49007d2dd9,Women Summer Sleeveless Irregular Hem Dress Plus Size Beach Long Dress 5 Colors,14,12,1000,1,3.87,186,90,38,24,12,22,"Summer,Plus Size,long dress,Dress,asymmetrical dress,Women's Fashion,boho,Sleeveless dress,boho dress,maxi dress,women dress,Women,Beach,loose dress,sleeveless,casual dress",coffee,10,26,50,288,3.729166667,3. Médio(1000),774,Tons Neutros,2. Baixo a Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Algodão/Poliéster, Viscose/Poliéster, Algodão/Viscose, Viscose/Algodão, Algodão",TRUE,CN,price_maior,-14,TRUE
722,56975d088b70437255bf8af8,Sexy Women One-Piece Push Up Bikini Bandage Monokini Swimsuit Bathing Swimwear,11,250,20000,0,3.64,3397,1342,691,618,301,445,"Women,womenpaddedbra,summercasualfashionsexywomenprintbikinissetpushupbraswimsuitmidwaist,women swimsuit,onepiece,womensummersexybacklessbikini,Swimsuit,Swimwear,sexyswimwearset,Bikini,Fashion,fashionswimsuitswimwearbathingsuit,womenfashionsummerbikinisset,sexy,pushupbikiniset,fashionsweetladybeautywomenbikinisexyswimwear,Women's Fashion,summerbeachbikini,Swimming",white,50,47,50,402743,4.156715325,5. Muito Alto(20000),728,Branco,1. Baixo Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Biquíni, Sutiã, Conjunto/Terno, Maiô/Biquíni, Moda Praia","Poliéster/Elastano, Algodão/Poliéster, Nilon/Elastano, Poliéster/Borracha, Poliéster, Poliéster/Algodão, Algodão",TRUE,CN,retail_maior,2173,FALSE
723,5e70535be2608d353af85716,Plus Size Women's Fashion Loose Casual sleeveless Floral print Round neck Summer Vest camisole,6,6,5000,0,3.75,506,226,106,65,41,68,"Summer,Vest,Plus Size,Floral print,camisole,Loose,Round neck,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual,Necks",yellow,7,24,50,2127,3.817583451,4. Alto(10000),750,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),Camisete,"Algodão/Poliéster, Poliéster/Viscose, Poliéster, Algodão",FALSE,CN,iguais,0,FALSE
724,5c0f719d4901112e08cf971f,Bikini Swimsuit for Women Sexy One Piece Swimsuit Summer Floral Bikini Suit High Waisted Lady Beach Swimwear Deep V Neck Bikini S-XXL ,8,7,5000,0,3.39,1248,440,207,233,139,229,"Summer,Fashion,bikini set,Women's Fashion,high waist bikini,Floral,sexy,Swimsuit,Women,Deep V-Neck,Necks,padded bikini,Swimwear,Push up bikini,Bikini,one piece bathing suit,Suits,Halter Bikini,Beach,onepiece,Swimming",black,50,43,50,14194,4.041214598,4. Alto(10000),678,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,07. M,"Biquíni, Conjunto/Terno, Maiô/Biquíni, Moda Praia","Algodão/Poliéster, Nilon/Elastano, Poliéster/Elastano, Poliéster/Viscose, Poliéster/Borracha, Poliéster/Algodão, Algodão",FALSE,CN,price_maior,-12,FALSE
725,5cd3e32fd908537780580e43,2019 New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,5.74,5,10000,1,3.61,2366,981,434,368,220,363,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,black dress,Beach,Casual,Women",white,1,50,50,59903,4.153665092,4. Alto(10000),722,Branco,1. Baixo Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,Vestido,"Algodão/Poliéster, Algodão/Viscose, Algodão",FALSE,CN,price_maior,-13,TRUE
727,5e5f507c931bd44190563aa1,2020 Summer New Style Lotus Necklaces Jewelry Personalized Girl Silver Color Bohemia Alloy Necklace Multilayer Chain Women Collares Jewelry,2,2,1000,1,4.13,143,82,28,15,5,13,"bohemia,Summer,multilayerchainnecklace,Jewelry,Chain,multilayerdropnecklace,Women's Fashion,Lotus,ethnicstylenecklace,boho,Necklace,bohemiaalloynecklace,silver,Women",silver,50,42,50,1055,4.036018957,3. Médio(1000),826,Cinzento,2. Baixo a Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,00. Não Informado,Não Especificado,"Algodão/Poliéster, Renda, Algodão",FALSE,CN,iguais,0,TRUE
729,5b6270648aa701441eaab44f,Plus Size Summer Fashion Women Round Neck Chiffon Mini Dress Sleeveless Casual Dress S-5XL,8,7,1000,1,3.81,166,77,31,28,10,20,"Summer,Plus Size,Necks,chiffon,Mini,chiffon dress,Dress,Loose,Mini dress,Round neck,t-shirt dress,Women's Fashion,Sleeveless dress,solid color,sleeveless,Fashion,Casual,Women",army,50,58,50,6357,4.25420796,3. Médio(1000),762,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,04. PP (XXS),"Vestido, Camisa","Algodão/Poliéster, Poliéster, Poliéster/Elastano, Algodão/Viscose, Algodão",FALSE,CN,price_maior,-12,TRUE
730,5e16cb87e6dd7c03be24b28a,Women Summer Fashion Tank Tops Sexy Sleeveless Crop Tops Casual Style Women Cotton Print Lace Stitching Irregular Blouse Tops（XS-5XL),2,2,1000,0,4.19,81,50,14,6,4,7,"blouse,Summer,Plus Size,Tops & Blouses,Lace,Tank,Tops,topsamptshirt,tank top,Women's Fashion,Fashion,Loose,topsampblouse,Print,sleeveless,sexy,Women,Casual,Cotton",green,1,35,50,126370,4.146957347,3. Médio(1000),838,Verde,3. Médio Impacto,None,1,FALSE,TRUE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Blusa, Camisa, Regata, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão, Renda, Poliéster, Poliéster/Elastano",FALSE,CN,iguais,0,FALSE
731,5c8f86e0f842ba52b8c19009,Women Fashion Loose Casual Sleeveless Striped Plus Size Cotton Summer Sling Dress,11,10,5000,0,3.13,908,268,132,169,129,210,"Summer,Plus Size,Dress,Loose,Women's Fashion,slingdre,Fashion,sleeveless,strapdre,Striped,Women,Casual,Women Fashion,Cotton",black & stripe,50,24,50,2127,3.817583451,4. Alto(10000),626,Multicor/Estampado,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Algodão/Poliéster, Algodão",FALSE,CN,price_maior,-9,FALSE
732,55acbdf8ed44704872df93e2,Woman Summer Lovely Flower Printed Sleeveless Mini Skirt Sweet Dating beach Sun Dress,11,20,20000,0,3.56,3929,1417,804,786,411,511,"Mini,Summer,fashion dress,Dress,Mini dress,Women's Fashion,Party Dress,printed,Skirts,Bodycon Dress,slim dress,Flowers,Beach,sundress,summeronepiece,datingdres,mini skirt,sleeveless,lovely,Sweets,lovelydres",no_color_specified,50,37,50,33839,3.962380685,5. Muito Alto(20000),712,Não Informado,0. Não Informado,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,07. M,Vestido,"Algodão/Poliéster, Poliéster/Elastano, Poliéster/Viscose, Poliéster, Algodão/Elastano, Algodão",FALSE,CN,retail_maior,82,FALSE
734,5e5f56ea3dbe9d00474f503f,Summer Women's Fashion Solid Color High Waist Yoga Quick Dry Elastic Short Plus Size,5,85,5000,1,3.7,296,133,45,52,29,37,"Summer,Plus Size,Yoga,Waist,Elastic,Shorts,controlpantie,Women's Fashion,yogashort,women shorts,elastic waist,laceseamle,elasticlegging,solidcolorshort,Fashion,Women Fashion,high waist",red,2,41,50,18138,3.831513949,4. Alto(10000),740,Vermelho,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,05. P (XS),Shorts,"Elastano, Algodão/Poliéster, Renda, Algodão, Nilon/Elastano",FALSE,CN,retail_maior,1600,TRUE
735,5e6f204282e6d6b567d051d7,2020 Plus Size S-5XL Ladies Short Sleeve Summer Loose Denim Midi Dress Women High Quality Jeans Dresses,9,8,100,0,3.7,27,11,4,6,5,1,"Jeans,Plus Size,Sleeve,Summer,Dress,Denim,summer dress,denimjeansdres,short sleeves,casual dresses,Ladies,Women's Fashion,Shorts,minishirtdres,Lines,mididre,Women",blue,50,81,50,104,3.894230769,2. Baixo(100),740,Azul,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,07. M,"Vestido, Jeans, Camisa, Camiseta, Shorts","Algodão/Poliéster, Algodão/Viscose, Denim, Algodão",TRUE,CN,price_maior,-11,FALSE
736,5ae9344787ff841c9ab69b79,2018 Women Fashion Stretchy Camisole  Spaghetti Strap Long Tank Top Slip Summer Fashion Floral Mini Dress 7 Color SIZE XXL,9,8,5000,0,3.68,856,358,169,147,64,118,"Summer,Strapless Dress,Fashion,Tank,Mini,Dress,Floral dress,Mini dress,2018fashion,Women's Fashion,Sleeveless dress,tank top,Women,Summer Fashion,women dress,bodycon,Spaghetti,Tops,Floral,casual dress",pink,50,43,50,5083,3.947471965,4. Alto(10000),736,Rosa,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,07. M,"Vestido, Regata, Top","Algodão/Poliéster, Algodão/Viscose, Poliéster/Viscose, Poliéster/Elastano, Algodão",TRUE,CN,price_maior,-11,FALSE
737,5dfd9633ddee91057e0018d2,Women Fashion Swimwear Two Pieces Split Bikini Set Summer Printed Beach Bathing Swimsuits,7,6,100,0,3.95,65,30,17,10,1,7,"Summer,sexy bathing suit,Bikinis Set,Beach,splitbikiniset,Swimwear,Bikini,Fashion,Two Pieces,splits,Women,Women's Fashion,printed",black,50,40,50,1047,3.956064947,2. Baixo(100),790,Preto,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Biquíni, Moda Praia","Algodão/Poliéster, Nilon/Elastano, Poliéster, Poliéster/Elastano, Algodão",TRUE,CN,price_maior,-14,FALSE
738,593fb0c99a2eee2bb40cee61,Women's Plus Size Flowy Summer Spaghetti Strap Camisoles Tank,9,9,20000,0,4.1,4874,2616,1011,657,284,306,"Summer,Vest,Plus Size,Tank,flowytop,Pure Color,spaghetti strap tank top,tank top,summer tops,Tops,Women's Fashion,Fashion,sleeveless,Spaghetti,Casual",coolblack,50,41,50,20681,3.999371404,5. Muito Alto(20000),820,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Top, Regata","Algodão/Poliéster, Poliéster/Elastano, Algodão",FALSE,CN,iguais,0,FALSE
739,5aa8cd7b2c3a22301d352e25,Summer Women Sling V-Neck Sexy Club Elegant Bodycon Jumpsuit Romper,11,11,5000,1,3.59,1329,515,265,238,115,196,"Summer,clubwear,Dress,Women's Fashion,V-neck,bodycon,Elegant,Jumpsuits & Rompers,sexy,Women,Rompers,jumpsuit",black,50,44,50,246312,4.203725356,4. Alto(10000),718,Preto,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,"Vestido, Macacão, Conjunto/Terno","Algodão/Poliéster, Poliéster/Elastano, Poliéster/Algodão, Algodão",TRUE,CN,iguais,0,TRUE
740,5ebf573c45f8f02b2539663b,Women Summer Shorts Lace Up Elastic Waistband Loose Thin Casual Pants Plus Size S-8XL,2,2,100,1,2.57,7,1,1,2,0,3,"Summer,Plus Size,Lace,Casual pants,Bottom,pants,Loose,Women's Fashion,Shorts,Lace Up,Elastic,Casual,Women",yellow,5,30,50,12919,4.024460098,2. Baixo(100),514,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Parte de Baixo, Calça, Shorts","Algodão/Poliéster, Elastano, Renda, Algodão",FALSE,CN,iguais,0,TRUE
741,58d5c37dd3af5b54ebb74d56,Hot Summer Women's Fashion Boho Chiffon Long Maxi Dress Sleeveless Lady Beach Dresses Sundress Party Loose Dress,14,12,20000,1,3.61,5891,2246,1221,1098,506,820,"off the shoulder dress,Summer,Fashion,Dresses,Dress,summer dress,long dress,plussizemaxidresse,beachdresse,boho,floraldresse,sleeveless,Party Dresses,Beach",yellow,50,32,50,14553,3.915275201,5. Muito Alto(20000),722,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,Vestido,"Algodão/Poliéster, Poliéster/Viscose, Viscose/Poliéster, Poliéster, Poliéster/Elastano, Algodão/Viscose, Algodão",FALSE,CN,price_maior,-14,TRUE
742,5cc5363ab90e2b5649a53b80,Summer Women's Loose V-neck Sling Dress Sleeveless Dress Lace Dress,7,26,10000,0,3.86,2092,1009,399,300,143,241,"Summer,Lace,Dress,Lace Dress,V-neck,Women's Fashion,Women Clothing,Sleeveless dress,sleeveless,summer dresses,women dress,loose dress,casual dress",white,50,33,50,5534,3.999819299,4. Alto(10000),772,Branco,1. Baixo Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Algodão/Poliéster, Algodão/Viscose, Renda, Viscose/Algodão, Algodão",FALSE,CN,retail_maior,271,FALSE
743,5d1cbf16231caf5ee5f61593,2019 Summer Women s Fashion Lace Up Tie Pants Plus Size Casual High Waist Short Pants(S-5XL),8,7,10000,1,3.66,1467,624,262,246,122,213,"Summer,Shorts,Lace,pants,Waist,Short pants,Yellow,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,high waist",black,50,41,50,8563,3.897115497,4. Alto(10000),732,Preto,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,12. Plus Size (4XL),"Calça, Shorts","Algodão/Poliéster, Renda, Algodão",TRUE,CN,price_maior,-12,TRUE
744,5b07af657c3f11160f8bb7d9,New Summer Fashion Women Round Neck Chiffon Mini Dress Sleeveless Casual Dress S-5XL,13,11,10000,1,3.87,2731,1223,644,419,178,267,"Mini,Fashion,Necks,chiffon,Summer,Pure Color,Mini dress,Round neck,Women's Fashion,Casual,sleeveless,Dress,Women",rosered,48,37,50,16447,4.030461482,4. Alto(10000),774,Vermelho,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,Vestido,"Algodão/Poliéster, Poliéster, Poliéster/Elastano",FALSE,CN,price_maior,-15,TRUE
746,5cedf538a1e74b7cfd5974ab,Women Casual Tank Tops Hollow Out Cross Tee Shirt Summer Sleeveless Halter Loose Tunic Tops Vest,8,7,10000,0,4.13,1312,705,296,162,79,70,"Women Vest,Vest,Fashion,Halter,Women Blouse,summer t-shirts,Cross,Women's Fashion,Summer,Casual T-Shirt,tunic,short sleeve shirt,Casual,Women,blouse women,Tops & Blouses,Shirt,Short Sleeve Blouses,Tops,Blouses & Shirts,sleeveless,Short Sleeve T-Shirt,Tank",grey,50,31,50,7356,4.053017945,4. Alto(10000),826,Cinzento,2. Baixo a Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Blusa, Camiseta, Camisa, Top, Túnica, Colete","Poliéster/Viscose, Algodão/Poliéster, Algodão, Algodão/Viscose",TRUE,CN,price_maior,-12,FALSE
747,5eb2200b989caa081980b812,Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress,8,68,8,0,5,0,0,0,0,0,0,"Mini,summer dress,Floral print,Summer,womensfahsion,Spaghetti,Dress,floralprinteddres,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdres,Women's Fashion,spaghettistrapdresse,Sexy Dress,Floral,sexy,Fashion",white,50,43,50,626,3.916932907,1. Micro(10),1000,Branco,1. Baixo Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Algodão/Poliéster, Poliéster/Viscose, Poliéster/Elastano, Poliéster, Algodão/Viscose, Algodão",TRUE,CN,retail_maior,750,FALSE
748,5e8695172124351e6192bcf5,New Fashion Women's Fashion Loose Casual Blouse Sleeveless Floral Print Round Neck Summer Vest Camisole Plus Size,11,10,1000,1,3.8,75,35,12,12,10,6,"blouse,Summer,Vest,Fashion,Floral print,camisole,Loose,Round neck,Print,Women's Fashion,Plus Size,Floral,sleeveless,Casual,Women Fashion,Necks",green,20,31,50,3762,3.797448166,3. Médio(1000),760,Verde,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camisete","Poliéster/Viscose, Algodão/Poliéster, Poliéster, Algodão",TRUE,CN,price_maior,-9,TRUE
749,5e8d7d681db40e4c921cc994,Women's Fashion Summer O-neck Cotton T-shirt Loose Printed Blouse Casual Short Sleeve Tops Ladies Fashion Plus Size Shirt,5,5,100,0,3.97,30,16,5,5,0,4,"blouse,Summer,Plus Size,Cotton,Shirt,Sleeve,Tops,slim,short sleeves,Women's Fashion,Shorts,printed,Ladies,o-neck,Fashion,Casual,T Shirts,Ladies Fashion",winered,50,45,50,10600,3.86754717,2. Baixo(100),794,Vermelho,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camisa, Camiseta, Shorts, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão, Poliéster, Algodão/Elastano",TRUE,CN,iguais,0,FALSE
750,5e3e1e80659f9c012d05e35c,Women Casual Backless Strap Siamese Trousers Deep V-neck Drawstring Pure Cotton Jumpsuit Print Sleeveless Combinaison Femme_JHAO,5.75,16,100,1,4.26,27,18,4,2,0,3,"Deep V-Neck,fashion women,trousers,Cotton,rompersjumpsuit,printjumpersuit,Women's Fashion,V-neck,Jumpsuits & Rompers,backless,Print,sleeveless,backlesssiamese,siamesetrouser,women Jumpsuit,Casual,jumpsuit,Women",black,50,32,50,36,4.444444444,2. Baixo(100),852,Preto,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,04. PP (XXS),"Macacão, Conjunto/Terno","Poliéster/Elastano, Algodão/Poliéster, Algodão, Poliéster, Poliéster/Algodão",TRUE,CN,retail_maior,178,TRUE
751,5cff1056c76d52288fac419d,New Women Fashion Loose Shorts Elastic Waist Summer Beach Short Pants Shorts,8,7,5000,1,3.32,743,243,122,142,99,137,"Summer,Shorts,Waist,Elastic,Bottom,pants,Loose,Short pants,Women's Fashion,Fashion,Casual,Women",green,31,48,50,4178,3.937529919,4. Alto(10000),664,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,08. G (L),"Parte de Baixo, Calça, Shorts","Algodão/Poliéster, Elastano, Algodão",FALSE,CN,price_maior,-12,TRUE
753,5ec5fba4a6e08e12f03e460e,Fashion Women Vintage Vertical Striped Mini Sexy Button Cami Spring Summer Dresses,6,7,50,1,4,4,2,1,0,1,0,"Summer,Fashion,Mini,Vintage,button,slim,Women's Fashion,Spring,sexy,Striped,Dress,Women",blue,50,45,50,139788,4.166509285,2. Baixo(100),800,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Plástico/Metal, Algodão/Poliéster, Poliéster/Elastano, Algodão/Elastano, Algodão, Algodão/Denim",FALSE,CN,retail_maior,17,TRUE
754,5a748120dc0c28764634ccfe,Neoprene Sauna Waist Trainer Vest Shaper Summer Workout Shaperwear Slimming Adjustable Sweat Belt Fajas Body Shaper,11,19,20000,1,3.78,2729,1334,459,339,201,396,"Fashion Accessory,slimmingshapewear,hotshaper,Body Shapers,waist trainer,trainingcorset,slimwaistshaperbelt,bodyslimmingcincher,slimmingwaistbelt,bodyshaperwomen,belt",rosered,50,41,50,4336,4.003228782,5. Muito Alto(20000),756,Vermelho,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),Não Especificado,"Algodão/Poliéster, Algodão/Elastano, Algodão",FALSE,CN,retail_maior,73,TRUE
755,5d0b0ac9fdbec0744e2584a9,Summer New Tank Top Women's Fashion Loose Casual Sleeveless Design Floral Printed Spaghetti Strap Tank Top Plus Size  Tops  S-6XL,5.65,6,1000,1,3.96,164,86,26,28,8,16,"Summer,Plus Size,Tank,Tops,Spaghetti Strap,tank top,floralprinted,Women's Fashion,Fashion,Design,printed,Floral,sleeveless,Spaghetti,Casual",black,17,23,50,12309,4.045170201,3. Médio(1000),792,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,"Regata, Top","Algodão/Poliéster, Poliéster/Viscose, Poliéster, Poliéster/Elastano, Algodão",FALSE,CN,retail_maior,6,TRUE
756,5d6f980190bd5f5694d25a6d,Women Short Sleeve T Shirts Tops Letter Printed Cotton Summer Casual T Shirts Tees S-5XL,8,8,5000,0,4.14,555,304,122,68,23,38,"Summer,Funny T Shirt,Shirt,Sleeve,Shorts,tshirtcotton,Tops,short-sleeved shirt,short sleeves,cottontop,Casual,Women's Fashion,tshirtsfemme,tanktopshirt,women t shirt,Women,printed,Cotton,letterprinttshirt,summer tops,casualtshirttop",white,50,41,50,9678,3.799958669,4. Alto(10000),828,Branco,1. Baixo Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,07. M,"Camisa, Camiseta, Shorts, Top","Algodão/Poliéster, Algodão, Poliéster",FALSE,CN,iguais,0,FALSE
